20190401 0.0367011 0.0335069 0.0330185 0.0341423 0.0354374 0.0359605 0.0368647 0.0397919 0.0401722 0.0409216 0.0386928 0.0416706 0.0357672 0.0365339 0.0356167 0.0341916 0.034109 0.0376154 0.03946 0.0400638 0.0407808 0.0395395 0.0355982 0.0333939 0.0349155 0.0360772 0.0365233 0.0370207 0.0376576 0.0328053 0.0298466 0.0321407
20190402 0.0279542 0.0274427 0.0272153 0.0279276 0.0281797 0.0288707 0.0300939 0.0309741 0.0321027 0.0325072 0.0327666 0.0333925 0.0315596 0.0320342 0.0314962 0.0321557 0.0315178 0.0306935 0.0327187 0.0354658 0.0355852 0.0366284 0.0255532 0.0272755 0.0289309 0.0292174 0.0301764 0.0312356 0.0301987 0.0289099 0.0306539 0.0319966
20190403 0.0268566 0.0270624 0.0275572 0.0280128 0.0288727 0.0289382 0.0300541 0.0309159 0.0323381 0.0320064 0.0329196 0.0334555 0.0304169 0.0346704 0.0347185 0.0344608 0.0338509 0.0335438 0.0340624 0.0356967 0.0381215 0.0384984 0.0296822 0.0322595 0.0320073 0.0318949 0.0322102 0.0307861 0.029926 0.0327344 0.0336269 0.0346412
20190404 0.029777 0.0292408 0.0282699 0.0312199 0.0314781 0.0316569 0.0314076 0.0316471 0.031702 0.0327677 0.0330692 0.0332043 0.029243 0.0314682 0.0337686 0.0339491 0.0350467 0.0347239 0.035957 0.0368041 0.0377263 0.0390664 0.0310784 0.031011 0.0314689 0.0314241 0.0294668 0.027905 0.0308224 0.0318695 0.0331632 0.0343568
20190405 0.0266675 0.0262072 0.0251728 0.025652 0.0282295 0.0286536 0.0287463 0.0286522 0.0286248 0.029596 0.0302796 0.0317077 0.0271692 0.0275955 0.028849 0.0315923 0.032473 0.0326849 0.0330536 0.0352537 0.0355982 0.036496 0.027269 0.0285284 0.0282842 0.0272207 0.0259594 0.0286953 0.0300878 0.0316513 0.0330477 0.0349694
20190406 0.0301318 0.029149 0.0282024 0.0287827 0.0293076 0.0325015 0.0329817 0.0328611 0.0329173 0.0334297 0.0329155 0.0347258 0.0300543 0.0316409 0.0318529 0.0337976 0.0369298 0.0372081 0.0378169 0.0374798 0.0395463 0.0396787 0.0310582 0.0312598 0.029447 0.0277005 0.0306982 0.0314867 0.0329628 0.0336442 0.0343222 0.0335072
20190407 0.0339882 0.0310992 0.0302002 0.0310011 0.0318944 0.0330158 0.0356772 0.0354794 0.0349943 0.0348989 0.0365606 0.0371001 0.034257 0.0341125 0.0355377 0.0347866 0.0375445 0.0402517 0.0400012 0.0405864 0.0410324 0.0432964 0.0346631 0.0319819 0.0293167 0.0321457 0.0329752 0.0355515 0.0368346 0.0376972 0.0362452 0.0364722
20190408 0.0320182 0.0302631 0.0296672 0.0304417 0.0304368 0.0308541 0.0318323 0.0328686 0.0329966 0.0336551 0.0333145 0.0343986 0.0322246 0.034165 0.0353406 0.0372327 0.0369991 0.0392614 0.0402536 0.0388645 0.0384326 0.0386559 0.0295423 0.027648 0.029317 0.0299704 0.0317773 0.0322405 0.0332304 0.0322196 0.0325831 0.0328958
20190409 0.0295845 0.0299788 0.0296134 0.0304311 0.0309529 0.0313303 0.0313451 0.0318657 0.0351122 0.0354336 0.0357032 0.0355298 0.0342884 0.035889 0.038228 0.0386366 0.0395847 0.0393853 0.0407784 0.0421817 0.0411397 0.0409922 0.02705 0.0290901 0.0295706 0.0315327 0.032419 0.0336347 0.0319218 0.0312685 0.0319765 0.0321666
20190410 0.0264841 0.0267277 0.0284049 0.0286012 0.0284147 0.0286789 0.0293982 0.0292801 0.0290437 0.0325247 0.0332056 0.031823 0.02839 0.0315029 0.0335496 0.0343519 0.033792 0.0346237 0.0352154 0.0381262 0.0405711 0.0393134 0.0284523 0.0281723 0.0290382 0.0292906 0.0300921 0.0287349 0.028332 0.0293683 0.0286699 0.0294684
