20200301 0.117051 0.11762 0.139621 0.139581 0.139855 0.140398 0.141327 0.141692 0.142136 0.142719 0.143022 0.14314 0.143584 0.145856 0.147016 0.146691 0.147975 0.147468 0.139621 0.139581 0.139855 0.140398 0.141327 0.141692 0.142136 0.142719 0.143022 0.14314 0.143584 0.145856 0.147016 0.146691 0.147975 0.147468 0.139621 0.139581 0.139855 0.140398 0.141327 0.141692 0.142136 0.142719 0.143022 0.14314 0.143584 0.145856 0.147016 0.146691 0.147975 0.147468
20200302 0.116798 0.116768 0.139049 0.139149 0.139652 0.140804 0.141599 0.142224 0.142985 0.14301 0.144389 0.144788 0.145131 0.145189 0.146146 0.14694 0.147437 0.148001 0.139049 0.139149 0.139652 0.140804 0.141599 0.142224 0.142985 0.14301 0.144389 0.144788 0.145131 0.145189 0.146146 0.14694 0.147437 0.148001 0.139049 0.139149 0.139652 0.140804 0.141599 0.142224 0.142985 0.14301 0.144389 0.144788 0.145131 0.145189 0.146146 0.14694 0.147437 0.148001
20200303 0.115519 0.11814 0.139153 0.139782 0.139223 0.139655 0.140901 0.140652 0.142575 0.142669 0.143169 0.142478 0.142836 0.144081 0.14417 0.145698 0.146068 0.146036 0.139153 0.139782 0.139223 0.139655 0.140901 0.140652 0.142575 0.142669 0.143169 0.142478 0.142836 0.144081 0.14417 0.145698 0.146068 0.146036 0.139153 0.139782 0.139223 0.139655 0.140901 0.140652 0.142575 0.142669 0.143169 0.142478 0.142836 0.144081 0.14417 0.145698 0.146068 0.146036
20200304 0.112474 0.112597 0.137605 0.138088 0.137935 0.138611 0.139698 0.139172 0.1398 0.141121 0.142881 0.142339 0.142131 0.143419 0.143628 0.144399 0.147163 0.146996 0.137605 0.138088 0.137935 0.138611 0.139698 0.139172 0.1398 0.141121 0.142881 0.142339 0.142131 0.143419 0.143628 0.144399 0.147163 0.146996 0.137605 0.138088 0.137935 0.138611 0.139698 0.139172 0.1398 0.141121 0.142881 0.142339 0.142131 0.143419 0.143628 0.144399 0.147163 0.146996
20200305 0.108875 0.10954 0.130254 0.135199 0.13527 0.135841 0.137216 0.13806 0.137213 0.136893 0.138799 0.140995 0.139772 0.141002 0.13943 0.139421 0.140298 0.144266 0.130254 0.135199 0.13527 0.135841 0.137216 0.13806 0.137213 0.136893 0.138799 0.140995 0.139772 0.141002 0.13943 0.139421 0.140298 0.144266 0.130254 0.135199 0.13527 0.135841 0.137216 0.13806 0.137213 0.136893 0.138799 0.140995 0.139772 0.141002 0.13943 0.139421 0.140298 0.144266
20200306 0.112986 0.113225 0.133565 0.133855 0.136678 0.136431 0.136398 0.135826 0.136468 0.135912 0.136133 0.138256 0.138858 0.139724 0.139556 0.137523 0.13741 0.137927 0.133565 0.133855 0.136678 0.136431 0.136398 0.135826 0.136468 0.135912 0.136133 0.138256 0.138858 0.139724 0.139556 0.137523 0.13741 0.137927 0.133565 0.133855 0.136678 0.136431 0.136398 0.135826 0.136468 0.135912 0.136133 0.138256 0.138858 0.139724 0.139556 0.137523 0.13741 0.137927
20200307 0.115464 0.114542 0.132618 0.132953 0.133459 0.136283 0.137459 0.138624 0.139042 0.139684 0.13979 0.139293 0.141086 0.140979 0.141206 0.141001 0.139713 0.139763 0.132618 0.132953 0.133459 0.136283 0.137459 0.138624 0.139042 0.139684 0.13979 0.139293 0.141086 0.140979 0.141206 0.141001 0.139713 0.139763 0.132618 0.132953 0.133459 0.136283 0.137459 0.138624 0.139042 0.139684 0.13979 0.139293 0.141086 0.140979 0.141206 0.141001 0.139713 0.139763
20200308 0.119101 0.117763 0.136943 0.13733 0.138139 0.138894 0.140295 0.140779 0.14256 0.143173 0.143454 0.143438 0.144047 0.14574 0.145722 0.145595 0.145453 0.144745 0.136943 0.13733 0.138139 0.138894 0.140295 0.140779 0.14256 0.143173 0.143454 0.143438 0.144047 0.14574 0.145722 0.145595 0.145453 0.144745 0.136943 0.13733 0.138139 0.138894 0.140295 0.140779 0.14256 0.143173 0.143454 0.143438 0.144047 0.14574 0.145722 0.145595 0.145453 0.144745
20200309 0.118485 0.118671 0.138584 0.138944 0.139362 0.140148 0.141198 0.143481 0.143679 0.144796 0.144064 0.144541 0.145527 0.1459 0.1451 0.145988 0.145989 0.14552 0.138584 0.138944 0.139362 0.140148 0.141198 0.143481 0.143679 0.144796 0.144064 0.144541 0.145527 0.1459 0.1451 0.145988 0.145989 0.14552 0.138584 0.138944 0.139362 0.140148 0.141198 0.143481 0.143679 0.144796 0.144064 0.144541 0.145527 0.1459 0.1451 0.145988 0.145989 0.14552
20200310 0.11723 0.117973 0.140973 0.141695 0.141327 0.141813 0.143157 0.143514 0.146168 0.14677 0.148466 0.147461 0.148072 0.148198 0.148595 0.149 0.149691 0.149018 0.140973 0.141695 0.141327 0.141813 0.143157 0.143514 0.146168 0.14677 0.148466 0.147461 0.148072 0.148198 0.148595 0.149 0.149691 0.149018 0.140973 0.141695 0.141327 0.141813 0.143157 0.143514 0.146168 0.14677 0.148466 0.147461 0.148072 0.148198 0.148595 0.149 0.149691 0.149018
