20200301 1.86751 1.86359 2.18045 2.20314 2.23939 2.19553 2.29192 2.27132 2.30817 2.32951 2.31226 2.36756 2.39304 2.44349 2.46325 2.54144 2.50263 2.53507 2.18045 2.20314 2.23939 2.19553 2.29192 2.27132 2.30817 2.32951 2.31226 2.36756 2.39304 2.44349 2.46325 2.54144 2.50263 2.53507 2.18045 2.20314 2.23939 2.19553 2.29192 2.27132 2.30817 2.32951 2.31226 2.36756 2.39304 2.44349 2.46325 2.54144 2.50263 2.53507
20200302 1.88976 1.85467 2.12012 2.1408 2.14693 2.1416 2.12851 2.18188 2.22633 2.25934 2.29922 2.29021 2.30648 2.34926 2.36845 2.50728 2.43399 2.50324 2.12012 2.1408 2.14693 2.1416 2.12851 2.18188 2.22633 2.25934 2.29922 2.29021 2.30648 2.34926 2.36845 2.50728 2.43399 2.50324 2.12012 2.1408 2.14693 2.1416 2.12851 2.18188 2.22633 2.25934 2.29922 2.29021 2.30648 2.34926 2.36845 2.50728 2.43399 2.50324
20200303 1.93615 1.98043 2.24475 2.30877 2.29917 2.21921 2.25945 2.33155 2.39344 2.42577 2.43515 2.47466 2.42058 2.40358 2.41192 2.46103 2.49831 2.53739 2.24475 2.30877 2.29917 2.21921 2.25945 2.33155 2.39344 2.42577 2.43515 2.47466 2.42058 2.40358 2.41192 2.46103 2.49831 2.53739 2.24475 2.30877 2.29917 2.21921 2.25945 2.33155 2.39344 2.42577 2.43515 2.47466 2.42058 2.40358 2.41192 2.46103 2.49831 2.53739
20200304 1.94454 1.94577 2.24128 2.24122 2.28712 2.24642 2.29036 2.30491 2.35576 2.42856 2.44717 2.40329 2.4692 2.49902 2.46326 2.48368 2.53105 2.55033 2.24128 2.24122 2.28712 2.24642 2.29036 2.30491 2.35576 2.42856 2.44717 2.40329 2.4692 2.49902 2.46326 2.48368 2.53105 2.55033 2.24128 2.24122 2.28712 2.24642 2.29036 2.30491 2.35576 2.42856 2.44717 2.40329 2.4692 2.49902 2.46326 2.48368 2.53105 2.55033
20200305 1.84466 1.84878 2.08479 2.14832 2.17387 2.19659 2.22891 2.24835 2.28108 2.29324 2.37517 2.41434 2.45279 2.40494 2.46441 2.45559 2.4786 2.57462 2.08479 2.14832 2.17387 2.19659 2.22891 2.24835 2.28108 2.29324 2.37517 2.41434 2.45279 2.40494 2.46441 2.45559 2.4786 2.57462 2.08479 2.14832 2.17387 2.19659 2.22891 2.24835 2.28108 2.29324 2.37517 2.41434 2.45279 2.40494 2.46441 2.45559 2.4786 2.57462
20200306 1.86117 1.84021 2.16628 2.20382 2.30754 2.2916 2.37505 2.32211 2.3855 2.37446 2.44565 2.47943 2.56584 2.5491 2.53451 2.53252 2.54084 2.51854 2.16628 2.20382 2.30754 2.2916 2.37505 2.32211 2.3855 2.37446 2.44565 2.47943 2.56584 2.5491 2.53451 2.53252 2.54084 2.51854 2.16628 2.20382 2.30754 2.2916 2.37505 2.32211 2.3855 2.37446 2.44565 2.47943 2.56584 2.5491 2.53451 2.53252 2.54084 2.51854
20200307 1.87868 1.85549 2.11902 2.11 2.19203 2.19487 2.21681 2.28134 2.30445 2.36353 2.37118 2.40185 2.44514 2.41221 2.41553 2.45068 2.47587 2.50605 2.11902 2.11 2.19203 2.19487 2.21681 2.28134 2.30445 2.36353 2.37118 2.40185 2.44514 2.41221 2.41553 2.45068 2.47587 2.50605 2.11902 2.11 2.19203 2.19487 2.21681 2.28134 2.30445 2.36353 2.37118 2.40185 2.44514 2.41221 2.41553 2.45068 2.47587 2.50605
20200308 1.82355 1.81682 2.07811 2.08907 2.15718 2.13604 2.27092 2.30266 2.31447 2.37537 2.37342 2.36643 2.38968 2.44622 2.51202 2.45866 2.42869 2.45612 2.07811 2.08907 2.15718 2.13604 2.27092 2.30266 2.31447 2.37537 2.37342 2.36643 2.38968 2.44622 2.51202 2.45866 2.42869 2.45612 2.07811 2.08907 2.15718 2.13604 2.27092 2.30266 2.31447 2.37537 2.37342 2.36643 2.38968 2.44622 2.51202 2.45866 2.42869 2.45612
20200309 1.76417 1.74486 2.07853 2.08053 2.11925 2.13457 2.19096 2.32355 2.3152 2.32299 2.35145 2.39755 2.31893 2.30947 2.35546 2.40669 2.42001 2.46702 2.07853 2.08053 2.11925 2.13457 2.19096 2.32355 2.3152 2.32299 2.35145 2.39755 2.31893 2.30947 2.35546 2.40669 2.42001 2.46702 2.07853 2.08053 2.11925 2.13457 2.19096 2.32355 2.3152 2.32299 2.35145 2.39755 2.31893 2.30947 2.35546 2.40669 2.42001 2.46702
20200310 1.76292 1.80329 2.13101 2.12309 2.11995 2.12076 2.15633 2.16475 2.27006 2.29223 2.31131 2.27603 2.30486 2.31917 2.31303 2.29218 2.35412 2.40109 2.13101 2.12309 2.11995 2.12076 2.15633 2.16475 2.27006 2.29223 2.31131 2.27603 2.30486 2.31917 2.31303 2.29218 2.35412 2.40109 2.13101 2.12309 2.11995 2.12076 2.15633 2.16475 2.27006 2.29223 2.31131 2.27603 2.30486 2.31917 2.31303 2.29218 2.35412 2.40109
