20191230 0.0258704 0.0247347 0.0242503 0.0247091 0.0247984 0.0251771 0.0252778 0.0257576 0.0255266 0.0259161 0.0260251 0.0272551 0.0260939 0.025817 0.0259486 0.0264458 0.0262294 0.027447 0.0276878 0.027917 0.0274382 0.0267853 0.0258399 0.0252246 0.0256596 0.0259304 0.0260531 0.0257422 0.0260525 0.0254796 0.0250693 0.0256972
20191231 0.0216217 0.0217801 0.0212575 0.0213417 0.0211203 0.0211576 0.0214057 0.0219742 0.0232579 0.0240186 0.0229026 0.023289 0.0228096 0.0237865 0.023536 0.0239634 0.0241264 0.0244819 0.0258006 0.0254727 0.0257473 0.025567 0.0208543 0.0223856 0.022976 0.0229663 0.0228858 0.0232048 0.0224584 0.0223884 0.0229302 0.0237653
20200725 0.0247888 0.0241379 0.0236143 0.0237512 0.024252 0.0252322 0.0254053 0.0261617 0.0262329 0.0264353 0.0268214 0.0266964 0.0250131 0.0253682 0.0252489 0.026449 0.0275858 0.0278708 0.0281479 0.0278176 0.0279386 0.027393 0.0250894 0.0249271 0.024973 0.0244813 0.0244922 0.0250447 0.025661 0.0258961 0.0271292 0.0265352
20200726 0.0244347 0.0239014 0.0230858 0.0234872 0.0235466 0.0238489 0.0249445 0.0250086 0.025618 0.0261635 0.0260674 0.0262601 0.025532 0.0261818 0.0272595 0.026987 0.0274025 0.0278754 0.0286991 0.0286978 0.0282937 0.0280554 0.0241653 0.0241295 0.0233298 0.0234533 0.0241696 0.02463 0.024513 0.026108 0.0258991 0.0258755
20200727 0.0257158 0.0250274 0.0241404 0.0244514 0.0245102 0.0249046 0.0246923 0.0260995 0.0258628 0.0269778 0.0269186 0.0271107 0.0270739 0.0274899 0.0271663 0.0286736 0.0278785 0.0276949 0.0284239 0.0293667 0.0291762 0.0293946 0.024839 0.0247795 0.0242922 0.024608 0.0253911 0.0259238 0.0271639 0.027738 0.027391 0.0284537
20200728 0.0261059 0.0264877 0.0257958 0.0259039 0.0264542 0.0266036 0.0271601 0.0276975 0.0287143 0.0288491 0.0290683 0.0292602 0.027295 0.0286273 0.0283297 0.0282115 0.029952 0.0295645 0.0291593 0.0296673 0.0302608 0.0299981 0.025897 0.0257392 0.0261563 0.0267745 0.026691 0.027075 0.0274892 0.0270296 0.0280508 0.0281741
20200729 0.0241314 0.0242706 0.0252546 0.0258625 0.0262619 0.0267731 0.027237 0.0269401 0.0268408 0.0282641 0.0280996 0.028021 0.0256621 0.0266673 0.0273274 0.0271249 0.0268535 0.0278031 0.028037 0.0279719 0.0279467 0.0290152 0.0244003 0.0259443 0.0260978 0.025983 0.0263821 0.0264149 0.0256379 0.0266545 0.0270182 0.0273522
20200730 0.0221003 0.0221166 0.0214136 0.0228517 0.0233522 0.0239227 0.0239511 0.0245583 0.0240247 0.0244895 0.0253748 0.025819 0.0234698 0.0243595 0.0244755 0.0249723 0.0246503 0.024401 0.0256693 0.0263865 0.0267543 0.0263652 0.0232205 0.0238367 0.0240021 0.0237012 0.0239787 0.0236709 0.0242399 0.0248839 0.025163 0.0262397
20200731 0.0210868 0.021165 0.0205662 0.0206432 0.0217469 0.0222335 0.0222058 0.0225847 0.0225298 0.0224145 0.021867 0.0227506 0.0212352 0.0225656 0.0225184 0.022611 0.0237123 0.0235714 0.0233097 0.0242889 0.0247346 0.0255024 0.0214883 0.0219455 0.0216604 0.0214184 0.0214101 0.0215437 0.0224099 0.0226285 0.0236082 0.0240149
20200801 0.0210773 0.0208296 0.02053 0.0205951 0.020716 0.0215641 0.0215552 0.0220175 0.0219962 0.0224111 0.0219434 0.0219309 0.0215431 0.0215464 0.0221514 0.0224693 0.0227139 0.0233031 0.0228164 0.0228659 0.0234526 0.0235941 0.0216833 0.0223031 0.021685 0.021452 0.0217173 0.0223896 0.0226193 0.022725 0.0227633 0.0226455
20200802 0.0214731 0.0214246 0.0210095 0.0208824 0.0208129 0.0210382 0.0219599 0.0221928 0.0221459 0.0223377 0.0228663 0.023125 0.0220736 0.022666 0.022472 0.023348 0.0234933 0.0236449 0.0242969 0.0234393 0.0234658 0.0245523 0.022101 0.0218595 0.021522 0.0216771 0.022521 0.0230798 0.0233793 0.0236523 0.0231388 0.0233148
20200803 0.0219733 0.0214421 0.0209165 0.0209931 0.0210123 0.0211426 0.0211787 0.0221857 0.0227068 0.0226037 0.0228807 0.0233804 0.0226853 0.0232326 0.0234987 0.0234395 0.0245384 0.024557 0.024591 0.0251109 0.0243248 0.0241799 0.021564 0.0216164 0.0220941 0.0227996 0.0234069 0.0236067 0.0241344 0.0236213 0.0234996 0.0244224
20200804 0.0221943 0.02225 0.0216947 0.0217518 0.0219801 0.0221996 0.0219491 0.0221749 0.0228654 0.0230124 0.0230499 0.0236803 0.0237242 0.0240373 0.024259 0.0249722 0.0254237 0.0259947 0.0257683 0.0263608 0.0265062 0.0266628 0.022126 0.0233304 0.0231809 0.0239145 0.024579 0.0244957 0.0248777 0.0246781 0.025009 0.0258139
20200805 0.021548 0.021617 0.0224832 0.0223634 0.0223195 0.0228818 0.0227563 0.0223844 0.0227107 0.0235626 0.0242419 0.0237048 0.0227147 0.0242054 0.0248028 0.0248445 0.0253564 0.025902 0.0257334 0.0255984 0.0260968 0.0262422 0.0224399 0.0223766 0.0227511 0.0240669 0.0248475 0.0242868 0.0240077 0.0245897 0.025165 0.0251831
20200806 0.0209203 0.020829 0.0203006 0.0215724 0.021882 0.0223693 0.0223473 0.0224069 0.0222137 0.0219425 0.0226941 0.0232041 0.0209945 0.0216903 0.0231445 0.0238716 0.0240623 0.0238752 0.0241263 0.0246115 0.0247109 0.024671 0.0208916 0.0212865 0.0219377 0.0223309 0.0215582 0.0211566 0.0218418 0.0225691 0.0226026 0.0228927
20200807 0.0212886 0.0208703 0.0204335 0.0206481 0.0221888 0.0224865 0.0228155 0.0226181 0.0227793 0.0225809 0.0220658 0.0219868 0.0217778 0.0211958 0.0219805 0.0232271 0.0232161 0.0232898 0.0227606 0.0229104 0.0233324 0.0233495 0.0214134 0.0220843 0.022025 0.0212863 0.0209978 0.02108 0.0218143 0.0220234 0.0217949 0.0221258
20200808 0.0235672 0.0234893 0.0228944 0.0230114 0.0230029 0.0247976 0.0244303 0.0247689 0.0249811 0.0248985 0.0249887 0.0245434 0.0241517 0.0242779 0.0238606 0.0245011 0.0253555 0.0256591 0.0251884 0.0248014 0.0248829 0.0252035 0.0244006 0.0245376 0.0234777 0.0232948 0.0230424 0.0234357 0.0243025 0.0242976 0.0242647 0.0245946
20200809 0.0254382 0.025049 0.0243091 0.0242951 0.0244569 0.0247004 0.0256218 0.0257096 0.0263141 0.0260176 0.0263972 0.0265106 0.025451 0.0262202 0.0267283 0.0268376 0.0268328 0.0275986 0.0275086 0.0275265 0.0271191 0.0267245 0.0256892 0.0250334 0.0247718 0.024283 0.024573 0.0256011 0.0254972 0.0255038 0.0256319 0.0257936
20200810 0.0264723 0.0260576 0.0252067 0.0252534 0.0253049 0.0253251 0.0257419 0.0259226 0.0262363 0.0267607 0.0266003 0.0270615 0.0269045 0.0271175 0.0272042 0.0276171 0.0275187 0.0282065 0.028764 0.0285519 0.0290265 0.0284631 0.0256615 0.026308 0.0254696 0.0255842 0.0265096 0.0261441 0.0262227 0.0263557 0.0259678 0.0266328
20200811 0.0250741 0.0248774 0.0241365 0.0242867 0.0247076 0.0250176 0.0251812 0.0252163 0.0257734 0.0256498 0.0257857 0.0260122 0.0265493 0.0267078 0.0266985 0.0263956 0.0262236 0.0257355 0.0268215 0.0270513 0.0272262 0.0278187 0.0255895 0.0250936 0.0247371 0.0257979 0.0252322 0.0253076 0.0252073 0.0245821 0.0251569 0.0246931
20200812 0.0227871 0.0229664 0.0231537 0.0230698 0.0231156 0.0232694 0.0231814 0.0232236 0.0238343 0.0247047 0.0249952 0.0245732 0.0237417 0.0251881 0.0251787 0.0253477 0.0253174 0.0254738 0.0252144 0.026141 0.0264659 0.0267356 0.0231626 0.0232893 0.0242029 0.0241701 0.024376 0.0240367 0.0233869 0.024925 0.0243523 0.0250166
20200813 0.0239103 0.0237725 0.0230873 0.0247868 0.0251789 0.025403 0.0255842 0.0250158 0.0251274 0.025667 0.0261519 0.0267444 0.0246221 0.0259385 0.0271897 0.0279361 0.0281486 0.027696 0.0274424 0.0268207 0.0278079 0.0287882 0.0239859 0.0257021 0.0254245 0.0253213 0.0250283 0.0243429 0.0255954 0.0247561 0.0255655 0.0264693
20200814 0.0259391 0.0259067 0.0250594 0.0250143 0.0266216 0.0272711 0.0272537 0.0272854 0.0276847 0.0280653 0.0278866 0.0281231 0.0268845 0.027514 0.027743 0.0294889 0.0304634 0.0302725 0.0297227 0.0294665 0.0289239 0.0296524 0.027368 0.0278201 0.0276908 0.0277485 0.0267717 0.0274323 0.0268129 0.0277058 0.028843 0.028853
20200815 0.0259091 0.0262027 0.0254829 0.0253578 0.0254809 0.026978 0.0268148 0.02696 0.0272857 0.0277601 0.0281715 0.0284091 0.0257204 0.0268233 0.026651 0.0274016 0.0290146 0.029424 0.0299806 0.0296469 0.029392 0.0288156 0.0263103 0.0264604 0.0262112 0.0254206 0.0263588 0.0271162 0.0272856 0.0281755 0.0285325 0.0282661
20200816 0.0258556 0.0259962 0.0252468 0.0250312 0.0251928 0.0250039 0.0267316 0.0272222 0.0266155 0.027211 0.0270884 0.0274065 0.0264211 0.0259425 0.0262195 0.0261545 0.027469 0.0285341 0.0289555 0.0294112 0.0294986 0.0296707 0.0255345 0.0251465 0.0248062 0.025414 0.0258892 0.0258391 0.0264457 0.0260987 0.0262045 0.0258986
20200817 0.0256482 0.0256294 0.0247764 0.0245733 0.0247002 0.0246954 0.0244877 0.0260212 0.0262947 0.0262672 0.0266587 0.0266659 0.0268032 0.0269735 0.0260475 0.0263044 0.0265153 0.0274976 0.0279098 0.0285675 0.0287149 0.0293366 0.0254412 0.0257437 0.0259808 0.0259085 0.0266318 0.0272449 0.0271126 0.0269558 0.0264626 0.0268554
20200818 0.025144 0.0258233 0.0250447 0.024855 0.0250709 0.0252637 0.0251412 0.0248071 0.0259362 0.0263999 0.0262625 0.0261494 0.0257989 0.0266445 0.0265953 0.02576 0.026226 0.0267789 0.0273302 0.0281426 0.0282182 0.0286921 0.0259027 0.0264282 0.0263237 0.0268207 0.0273165 0.0276387 0.0275171 0.0267769 0.0268732 0.0275461
20200819 0.0250544 0.0251303 0.0251194 0.024967 0.0251838 0.0254557 0.0253986 0.0248285 0.0253824 0.0260019 0.0263697 0.0267114 0.0259306 0.0269814 0.026705 0.0267379 0.0259313 0.0266952 0.0273565 0.0275642 0.0288406 0.0292506 0.0258008 0.026912 0.027747 0.0275827 0.0275514 0.0275201 0.026847 0.0270252 0.0278512 0.0274436
20200820 0.0248292 0.024868 0.0239696 0.0244146 0.0246757 0.025055 0.0248023 0.0250247 0.0250087 0.0252333 0.0264925 0.0258672 0.0252238 0.0259512 0.0265256 0.0265685 0.026976 0.0263481 0.0270398 0.0278508 0.0278957 0.0294601 0.0261079 0.0276971 0.0271871 0.0269157 0.026843 0.0259712 0.0264112 0.0273091 0.0270651 0.0289149
