20190320 1.62995 1.65769 1.7853 1.79882 1.82776 1.86829 1.89445 1.92818 1.94991 2.09475 2.09624 2.10037 1.82544 2.04588 2.11066 2.01923 2.03319 1.99323 2.03375 2.08296 2.27156 2.21012 1.7589 1.89973 1.87127 1.95515 2.02559 1.97239 1.98136 1.93404 1.99548 2.07488
20190327 1.65625 1.65619 1.67221 1.67798 1.67736 1.74976 1.83068 1.86071 1.85727 1.99595 2.06369 2.10192 1.84236 1.93287 1.94952 2.06601 1.97422 2.12074 2.08484 2.10042 2.11881 2.2659 1.79196 1.90037 2.07216 1.94083 1.96406 1.94613 1.91949 1.96527 2.04558 2.01512
20190403 1.50314 1.51722 1.59692 1.60623 1.64159 1.61456 1.64107 1.69104 1.77301 1.83769 1.84864 1.85858 1.68814 1.86834 1.88369 1.95222 1.9183 1.97135 1.97311 2.06281 2.08669 2.01275 1.62077 1.72271 1.76766 1.80611 1.86887 1.8509 1.80962 1.86737 1.96106 1.9437
20190410 1.77549 1.79494 1.87337 1.85007 1.84813 1.82619 1.95675 1.89031 1.90282 2.02422 2.13484 1.98401 1.81763 1.9945 2.00724 2.04313 2.09744 2.2177 2.15449 2.16385 2.33313 2.36051 1.83233 1.89653 1.95399 1.96334 2.03508 1.98278 1.92599 1.97649 2.07913 2.05504
20190417 1.83355 1.83613 1.85386 1.88184 1.90143 1.91485 1.91092 1.95096 1.93348 1.9805 2.03644 2.0205 1.79028 1.95403 1.99079 2.01196 2.04635 2.0669 2.0414 2.1436 2.19235 2.25704 1.97349 2.06722 2.04158 2.07246 2.04825 1.98252 1.91727 1.88641 1.90623 1.86845
20190424 1.80748 1.81966 1.89991 1.96515 1.9381 1.94269 1.92057 1.98033 2.04338 2.15067 2.11684 2.10262 1.82221 2.06587 2.07477 2.09873 2.11867 2.12482 2.13806 2.10664 2.16416 2.20816 1.79912 1.91399 1.92353 1.92082 1.88119 1.91787 1.99184 2.04806 2.04186 2.00044
20190501 1.81785 1.81301 1.83034 1.85654 1.90724 1.91422 1.9286 1.90246 1.96521 2.0356 2.08861 2.09209 1.77444 1.93718 2.00985 1.93864 1.94729 1.99389 2.014 2.04372 2.15693 2.09677 1.89526 2.04482 2.03659 2.07532 2.08531 2.08175 2.01799 1.99883 1.97126 2.03488
20190508 1.60215 1.62415 1.67304 1.72771 1.71808 1.73809 1.77279 1.74658 1.82372 1.91284 1.92259 2.0099 1.67582 1.8579 1.91841 1.93572 1.97643 1.9884 2.00117 2.0105 2.12225 2.17363 1.69855 1.76887 1.77034 1.84799 1.96113 1.89492 1.83065 1.88408 2.01695 2.00048
20190515 1.62651 1.641 1.69581 1.71646 1.7151 1.73781 1.73057 1.78874 1.82298 1.93188 1.97972 1.98188 1.79237 1.89845 1.8519 2.01148 2.02754 1.99854 2.01494 2.00937 2.07574 2.04425 1.72852 1.93574 1.82527 1.91172 1.96556 1.83913 1.82478 1.97214 1.91522 1.90147
20190522 1.723 1.73702 1.82665 1.87573 1.90272 1.94817 1.94907 1.96921 1.95626 2.10395 2.15018 2.18154 1.77164 2.14453 2.06896 2.03768 2.17887 2.10055 2.17408 2.26153 2.33871 2.31675 1.81091 1.88386 1.97486 2.04429 2.08882 2.00872 1.98184 2.073 2.09469 2.15634
20190529 1.64818 1.66829 1.73823 1.73515 1.76259 1.82133 1.87609 1.88827 1.98701 2.14157 2.20123 2.12611 1.82896 1.90509 1.96195 1.93194 2.09532 2.11825 2.03322 2.15241 2.28794 2.2714 1.72115 1.89739 1.89921 1.93953 1.97155 1.98625 1.93606 2.0433 2.14977 1.95934
20190605 1.64043 1.6515 1.75707 1.80014 1.79149 1.84153 1.83548 1.89475 1.88797 2.02837 2.05352 2.02842 1.85118 2.02112 1.97617 1.90661 1.95981 2.00408 2.02114 2.03382 2.12395 2.26176 1.77141 1.9244 1.87791 2.03194 2.00275 1.98908 1.88903 1.9087 1.98812 1.92551
20190612 1.5925 1.61125 1.72823 1.73778 1.73643 1.7347 1.78046 1.75687 1.80745 1.95552 1.98183 1.9933 1.89156 1.93404 1.97345 1.91215 1.87228 1.85807 1.93111 2.0087 2.0822 2.18598 1.67505 1.82461 1.86802 1.96108 1.98758 1.99385 1.98016 1.92011 1.90351 2.03104
