20201001 -0.015221 -0.0148814 0.012814 0.0131857 0.0119462 0.0114896 0.0110375 0.0122378 0.013011 0.0144847 0.0121798 0.0136138 0.0132096 0.0130908 0.0121723 0.0125455 0.0126039 0.0141568 0.012814 0.0131857 0.0119462 0.0114896 0.0110375 0.0122378 0.013011 0.0144847 0.0121798 0.0136138 0.0132096 0.0130908 0.0121723 0.0125455 0.0126039 0.0141568 0.012814 0.0131857 0.0119462 0.0114896 0.0110375 0.0122378 0.013011 0.0144847 0.0121798 0.0136138 0.0132096 0.0130908 0.0121723 0.0125455 0.0126039 0.0141568
20201002 -0.0142438 -0.0140244 0.0104935 0.0127829 0.0121727 0.0111424 0.014244 0.0142165 0.0151291 0.0144982 0.0149902 0.0148386 0.0148676 0.014458 0.014764 0.0134014 0.0143956 0.0157123 0.0104935 0.0127829 0.0121727 0.0111424 0.014244 0.0142165 0.0151291 0.0144982 0.0149902 0.0148386 0.0148676 0.014458 0.014764 0.0134014 0.0143956 0.0157123 0.0104935 0.0127829 0.0121727 0.0111424 0.014244 0.0142165 0.0151291 0.0144982 0.0149902 0.0148386 0.0148676 0.014458 0.014764 0.0134014 0.0143956 0.0157123
20201003 -0.0132383 -0.0130847 0.0099989 0.0114869 0.0102298 0.00960525 0.00941894 0.011029 0.0101279 0.0107261 0.00939475 0.00927675 0.0113909 0.011887 0.0100973 0.0107144 0.0103074 0.00923692 0.0099989 0.0114869 0.0102298 0.00960525 0.00941894 0.011029 0.0101279 0.0107261 0.00939475 0.00927675 0.0113909 0.011887 0.0100973 0.0107144 0.0103074 0.00923692 0.0099989 0.0114869 0.0102298 0.00960525 0.00941894 0.011029 0.0101279 0.0107261 0.00939475 0.00927675 0.0113909 0.011887 0.0100973 0.0107144 0.0103074 0.00923692
20201004 -0.00951576 -0.00969371 0.00615585 0.00771164 0.0079959 0.00782105 0.00855218 0.00940838 0.0095365 0.00912791 0.00913051 0.0083059 0.00899161 0.00902995 0.0100901 0.00909303 0.00991796 0.00928963 0.00615585 0.00771164 0.0079959 0.00782105 0.00855218 0.00940838 0.0095365 0.00912791 0.00913051 0.0083059 0.00899161 0.00902995 0.0100901 0.00909303 0.00991796 0.00928963 0.00615585 0.00771164 0.0079959 0.00782105 0.00855218 0.00940838 0.0095365 0.00912791 0.00913051 0.0083059 0.00899161 0.00902995 0.0100901 0.00909303 0.00991796 0.00928963
20201005 -0.0111336 -0.0120489 0.00897137 0.00983256 0.00943498 0.00824612 0.00893367 0.00933852 0.00720854 0.00700706 0.00708752 0.00784504 0.00828554 0.00822727 0.008058 0.00798336 0.00899436 0.00817571 0.00897137 0.00983256 0.00943498 0.00824612 0.00893367 0.00933852 0.00720854 0.00700706 0.00708752 0.00784504 0.00828554 0.00822727 0.008058 0.00798336 0.00899436 0.00817571 0.00897137 0.00983256 0.00943498 0.00824612 0.00893367 0.00933852 0.00720854 0.00700706 0.00708752 0.00784504 0.00828554 0.00822727 0.008058 0.00798336 0.00899436 0.00817571
20201006 -0.0138434 -0.0148783 0.0123486 0.0126804 0.0128615 0.0120022 0.0115902 0.0116377 0.0121475 0.0116681 0.0103163 0.010736 0.0112161 0.0101843 0.0121827 0.0129662 0.0140466 0.0150239 0.0123486 0.0126804 0.0128615 0.0120022 0.0115902 0.0116377 0.0121475 0.0116681 0.0103163 0.010736 0.0112161 0.0101843 0.0121827 0.0129662 0.0140466 0.0150239 0.0123486 0.0126804 0.0128615 0.0120022 0.0115902 0.0116377 0.0121475 0.0116681 0.0103163 0.010736 0.0112161 0.0101843 0.0121827 0.0129662 0.0140466 0.0150239
20201007 -0.0190195 -0.0191113 0.0187078 0.0187932 0.0178454 0.0167784 0.015357 0.0141115 0.0129252 0.011165 0.00935528 0.0100008 0.0115769 0.0124621 0.011547 0.0107477 0.0148064 0.0150924 0.0187078 0.0187932 0.0178454 0.0167784 0.015357 0.0141115 0.0129252 0.011165 0.00935528 0.0100008 0.0115769 0.0124621 0.011547 0.0107477 0.0148064 0.0150924 0.0187078 0.0187932 0.0178454 0.0167784 0.015357 0.0141115 0.0129252 0.011165 0.00935528 0.0100008 0.0115769 0.0124621 0.011547 0.0107477 0.0148064 0.0150924
20201008 -0.0184288 -0.0190634 0.0166928 0.0190075 0.0202969 0.0185227 0.0185207 0.0175219 0.016654 0.015083 0.0139675 0.0133569 0.0139207 0.0137686 0.0151246 0.0138993 0.0125451 0.0150989 0.0166928 0.0190075 0.0202969 0.0185227 0.0185207 0.0175219 0.016654 0.015083 0.0139675 0.0133569 0.0139207 0.0137686 0.0151246 0.0138993 0.0125451 0.0150989 0.0166928 0.0190075 0.0202969 0.0185227 0.0185207 0.0175219 0.016654 0.015083 0.0139675 0.0133569 0.0139207 0.0137686 0.0151246 0.0138993 0.0125451 0.0150989
20201009 -0.0189621 -0.0194029 0.0177404 0.0180097 0.0185928 0.0186104 0.0177656 0.0199455 0.0191891 0.0160837 0.0153716 0.0163632 0.0166851 0.0170562 0.0156223 0.0157431 0.0152895 0.0146584 0.0177404 0.0180097 0.0185928 0.0186104 0.0177656 0.0199455 0.0191891 0.0160837 0.0153716 0.0163632 0.0166851 0.0170562 0.0156223 0.0157431 0.0152895 0.0146584 0.0177404 0.0180097 0.0185928 0.0186104 0.0177656 0.0199455 0.0191891 0.0160837 0.0153716 0.0163632 0.0166851 0.0170562 0.0156223 0.0157431 0.0152895 0.0146584
20201010 -0.0174457 -0.0174026 0.0151536 0.0150332 0.014896 0.0157077 0.016153 0.0137589 0.0154826 0.0139295 0.0124188 0.0116941 0.0133174 0.014121 0.0140552 0.0146276 0.0138135 0.0142902 0.0151536 0.0150332 0.014896 0.0157077 0.016153 0.0137589 0.0154826 0.0139295 0.0124188 0.0116941 0.0133174 0.014121 0.0140552 0.0146276 0.0138135 0.0142902 0.0151536 0.0150332 0.014896 0.0157077 0.016153 0.0137589 0.0154826 0.0139295 0.0124188 0.0116941 0.0133174 0.014121 0.0140552 0.0146276 0.0138135 0.0142902
